funcid,dim,milestone,error
21,10,1,2.157196e+02
21,10,2,1.840843e+02
21,10,3,1.422828e+02
21,10,5,1.097173e+02
21,10,10,1.054699e+02
21,10,20,1.039021e+02
21,10,30,1.038358e+02
21,10,40,1.034366e+02
21,10,50,1.034366e+02
21,10,60,1.034222e+02
21,10,70,1.033759e+02
21,10,80,1.025390e+02
21,10,90,1.025390e+02
21,10,100,1.025390e+02
