funcid,dim,milestone,error
3,10,1,2.084523e+04
3,10,2,2.084523e+04
3,10,3,1.919205e+04
3,10,5,7.887523e+03
3,10,10,1.277185e+03
3,10,20,1.241412e+02
3,10,30,1.241412e+02
3,10,40,1.241412e+02
3,10,50,1.241412e+02
3,10,60,1.241412e+02
3,10,70,1.241412e+02
3,10,80,1.241412e+02
3,10,90,1.241412e+02
3,10,100,1.241412e+02
