funcid,dim,milestone,error
17,10,1,2.957398e+02
17,10,2,1.154904e+02
17,10,3,1.154904e+02
17,10,5,1.154904e+02
17,10,10,1.032161e+02
17,10,20,6.744608e+01
17,10,30,6.167366e+01
17,10,40,6.167366e+01
17,10,50,6.167366e+01
17,10,60,6.167366e+01
17,10,70,6.167366e+01
17,10,80,6.167366e+01
17,10,90,6.167366e+01
17,10,100,6.167366e+01
