funcid,dim,milestone,error
6,10,1,5.048939e+01
6,10,2,3.939575e+01
6,10,3,3.549992e+01
6,10,5,1.602931e+01
6,10,10,1.124867e+01
6,10,20,6.552874e+00
6,10,30,6.182340e+00
6,10,40,6.182340e+00
6,10,50,6.182340e+00
6,10,60,6.182340e+00
6,10,70,6.182340e+00
6,10,80,6.048610e+00
6,10,90,5.094876e+00
6,10,100,5.094876e+00
