funcid,dim,milestone,error
24,10,1,4.067851e+02
24,10,2,3.232558e+02
24,10,3,2.178212e+02
24,10,5,1.764943e+02
24,10,10,1.359827e+02
24,10,20,1.276755e+02
24,10,30,1.217811e+02
24,10,40,1.217811e+02
24,10,50,1.186983e+02
24,10,60,1.186983e+02
24,10,70,1.186983e+02
24,10,80,1.186983e+02
24,10,90,1.186983e+02
24,10,100,1.115722e+02
