funcid,dim,milestone,error
14,10,1,2.061077e+03
14,10,2,2.033218e+03
14,10,3,9.637652e+02
14,10,5,2.818940e+02
14,10,10,1.383516e+02
14,10,20,1.286684e+02
14,10,30,1.219414e+02
14,10,40,1.018188e+02
14,10,50,9.479622e+01
14,10,60,8.856307e+01
14,10,70,8.204607e+01
14,10,80,7.876982e+01
14,10,90,7.446912e+01
14,10,100,7.015435e+01
