funcid,dim,milestone,error
13,10,1,5.809795e+05
13,10,2,5.809795e+05
13,10,3,1.535834e+05
13,10,5,8.319710e+04
13,10,10,6.433239e+03
13,10,20,3.313268e+03
13,10,30,2.418050e+03
13,10,40,2.385011e+03
13,10,50,2.365050e+03
13,10,60,2.187401e+03
13,10,70,2.169829e+03
13,10,80,2.163352e+03
13,10,90,2.142644e+03
13,10,100,2.138758e+03
