funcid,dim,milestone,error
7,10,1,2.357672e+02
7,10,2,1.570014e+02
7,10,3,9.634878e+01
7,10,5,8.391739e+01
7,10,10,6.376338e+01
7,10,20,5.633290e+01
7,10,30,4.057440e+01
7,10,40,3.806601e+01
7,10,50,3.760815e+01
7,10,60,3.733451e+01
7,10,70,3.733451e+01
7,10,80,3.731706e+01
7,10,90,3.726376e+01
7,10,100,3.718872e+01
