funcid,dim,milestone,error
29,10,1,5.600519e+02
29,10,2,5.581965e+02
29,10,3,5.234316e+02
29,10,5,4.900671e+02
29,10,10,4.514414e+02
29,10,20,4.223039e+02
29,10,30,3.966749e+02
29,10,40,3.624469e+02
29,10,50,3.422087e+02
29,10,60,3.304310e+02
29,10,70,3.210137e+02
29,10,80,3.114644e+02
29,10,90,3.112363e+02
29,10,100,3.110037e+02
