funcid,dim,milestone,error
20,10,1,3.258923e+02
20,10,2,3.254262e+02
20,10,3,2.571176e+02
20,10,5,1.497193e+02
20,10,10,1.101221e+02
20,10,20,9.715671e+01
20,10,30,9.541997e+01
20,10,40,9.125252e+01
20,10,50,9.024116e+01
20,10,60,8.683135e+01
20,10,70,8.655332e+01
20,10,80,8.653667e+01
20,10,90,8.649076e+01
20,10,100,8.648716e+01
