funcid,dim,milestone,error
5,10,1,1.091163e+02
5,10,2,8.931905e+01
5,10,3,8.646950e+01
5,10,5,8.198929e+01
5,10,10,5.842241e+01
5,10,20,5.028059e+01
5,10,30,4.042924e+01
5,10,40,3.526078e+01
5,10,50,3.034056e+01
5,10,60,2.344974e+01
5,10,70,2.049827e+01
5,10,80,1.869993e+01
5,10,90,1.839900e+01
5,10,100,1.802977e+01
