funcid,dim,milestone,error
2,10,1,7.715780e+10
2,10,2,1.247638e+09
2,10,3,3.932284e+08
2,10,5,3.330635e+06
2,10,10,6.218010e+05
2,10,20,4.636320e+05
2,10,30,7.698300e+04
2,10,40,3.310400e+04
2,10,50,1.000600e+04
2,10,60,9.222000e+03
2,10,70,5.090000e+02
2,10,80,4.150000e+02
2,10,90,4.130000e+02
2,10,100,3.850000e+02
