funcid,dim,milestone,error
3,10,1,2.010901e+04
3,10,2,1.976524e+04
3,10,3,1.966441e+04
3,10,5,1.947577e+04
3,10,10,4.882490e+03
3,10,20,1.196382e+03
3,10,30,1.800446e+02
3,10,40,6.299441e+01
3,10,50,4.900153e+01
3,10,60,3.743527e+01
3,10,70,2.589204e+01
3,10,80,2.386742e+01
3,10,90,1.841550e+01
3,10,100,1.665747e+01
