funcid,dim,milestone,error
26,10,1,1.369895e+03
26,10,2,1.345376e+03
26,10,3,1.099033e+03
26,10,5,9.698929e+02
26,10,10,8.400707e+02
26,10,20,2.169973e+02
26,10,30,7.723335e+01
26,10,40,5.562891e+01
26,10,50,2.968884e+01
26,10,60,1.381312e+01
26,10,70,7.563078e+00
26,10,80,6.029657e+00
26,10,90,3.997951e+00
26,10,100,3.410721e+00
