funcid,dim,milestone,error
8,10,1,7.686263e+01
8,10,2,7.535439e+01
8,10,3,7.474098e+01
8,10,5,7.474098e+01
8,10,10,7.004321e+01
8,10,20,5.553463e+01
8,10,30,4.569917e+01
8,10,40,3.836057e+01
8,10,50,3.461461e+01
8,10,60,3.081646e+01
8,10,70,2.885161e+01
8,10,80,2.734382e+01
8,10,90,2.712364e+01
8,10,100,2.693725e+01
