funcid,dim,milestone,error
11,10,1,7.492882e+02
11,10,2,6.387122e+02
11,10,3,4.660257e+02
11,10,5,2.653396e+02
11,10,10,1.649983e+02
11,10,20,1.543766e+02
11,10,30,3.934621e+01
11,10,40,2.934672e+01
11,10,50,2.029016e+01
11,10,60,1.822930e+01
11,10,70,1.573518e+01
11,10,80,1.569306e+01
11,10,90,1.561015e+01
11,10,100,1.554465e+01
