funcid,dim,milestone,error
4,10,1,3.876307e+02
4,10,2,2.680783e+02
4,10,3,2.157620e+02
4,10,5,8.968515e+01
4,10,10,3.783195e+01
4,10,20,8.466966e+00
4,10,30,7.274299e+00
4,10,40,6.406519e+00
4,10,50,5.869689e+00
4,10,60,5.790157e+00
4,10,70,5.702699e+00
4,10,80,5.646865e+00
4,10,90,5.586431e+00
4,10,100,5.548963e+00
