funcid,dim,milestone,error
15,10,1,1.029269e+04
15,10,2,3.733634e+03
15,10,3,3.733634e+03
15,10,5,3.270001e+03
15,10,10,3.168590e+03
15,10,20,1.136981e+03
15,10,30,4.759411e+02
15,10,40,4.612311e+02
15,10,50,4.493209e+02
15,10,60,4.363070e+02
15,10,70,4.260801e+02
15,10,80,4.142959e+02
15,10,90,2.170023e+02
15,10,100,1.799329e+02
