funcid,dim,milestone,error
24,10,1,4.117717e+02
24,10,2,3.779731e+02
24,10,3,3.627615e+02
24,10,5,3.165533e+02
24,10,10,2.703791e+02
24,10,20,1.973744e+02
24,10,30,1.875377e+02
24,10,40,1.649145e+02
24,10,50,1.451379e+02
24,10,60,1.423840e+02
24,10,70,1.375627e+02
24,10,80,1.335573e+02
24,10,90,1.318604e+02
24,10,100,1.278820e+02
