funcid,dim,milestone,error
8,10,1,6.206490e+01
8,10,2,6.018126e+01
8,10,3,6.018126e+01
8,10,5,6.018126e+01
8,10,10,6.018126e+01
8,10,20,5.419606e+01
8,10,30,5.419606e+01
8,10,40,5.419606e+01
8,10,50,5.419606e+01
8,10,60,5.419606e+01
8,10,70,5.210819e+01
8,10,80,5.174606e+01
8,10,90,3.488774e+01
8,10,100,3.488774e+01
