funcid,dim,milestone,error
3,10,1,1.890702e+04
3,10,2,1.499038e+04
3,10,3,1.001813e+04
3,10,5,4.355164e+03
3,10,10,5.309545e+02
3,10,20,1.108366e+02
3,10,30,9.912478e+01
3,10,40,9.912478e+01
3,10,50,9.912478e+01
3,10,60,9.912478e+01
3,10,70,9.912478e+01
3,10,80,9.912478e+01
3,10,90,9.912478e+01
3,10,100,9.912478e+01
