funcid,dim,milestone,error
15,10,1,2.915337e+03
15,10,2,2.915337e+03
15,10,3,2.915337e+03
15,10,5,2.915337e+03
15,10,10,2.915337e+03
15,10,20,3.974606e+02
15,10,30,3.974606e+02
15,10,40,3.480181e+02
15,10,50,3.203419e+02
15,10,60,3.203419e+02
15,10,70,3.203419e+02
15,10,80,3.203419e+02
15,10,90,3.203419e+02
15,10,100,2.200533e+02
