funcid,dim,milestone,error
4,10,1,3.095767e+02
4,10,2,2.874706e+01
4,10,3,1.300865e+01
4,10,5,1.300865e+01
4,10,10,1.034827e+01
4,10,20,1.034678e+01
4,10,30,1.034678e+01
4,10,40,1.034678e+01
4,10,50,1.034678e+01
4,10,60,1.034678e+01
4,10,70,1.034678e+01
4,10,80,1.034678e+01
4,10,90,1.034678e+01
4,10,100,1.034678e+01
