funcid,dim,milestone,error
30,10,1,4.663118e+06
30,10,2,2.150135e+06
30,10,3,9.499658e+04
30,10,5,6.468853e+04
30,10,10,3.591341e+04
30,10,20,7.450772e+03
30,10,30,6.055377e+03
30,10,40,6.055377e+03
30,10,50,6.055377e+03
30,10,60,4.245695e+03
30,10,70,4.245695e+03
30,10,80,4.245695e+03
30,10,90,4.245695e+03
30,10,100,4.245695e+03
