funcid,dim,milestone,error
5,10,1,8.410694e+01
5,10,2,7.982355e+01
5,10,3,7.982355e+01
5,10,5,7.450383e+01
5,10,10,6.857123e+01
5,10,20,6.157894e+01
5,10,30,6.157894e+01
5,10,40,5.881384e+01
5,10,50,5.881384e+01
5,10,60,5.881384e+01
5,10,70,5.881384e+01
5,10,80,5.881384e+01
5,10,90,5.881384e+01
5,10,100,5.881384e+01
