funcid,dim,milestone,error
22,10,1,5.857846e+02
22,10,2,1.314646e+02
22,10,3,1.172921e+02
22,10,5,1.172921e+02
22,10,10,1.172921e+02
22,10,20,1.172921e+02
22,10,30,1.169781e+02
22,10,40,1.169781e+02
22,10,50,1.169781e+02
22,10,60,1.169781e+02
22,10,70,1.169781e+02
22,10,80,1.169781e+02
22,10,90,1.169781e+02
22,10,100,1.169781e+02
